,TransactionAmt,TransactionDT,ProductCD,card1,card2,card3,card4,card5,card6,addr1,addr2,dist1,P_emaildomain,R_emaildomain,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,D1,D2,D3,D4,D5,D10,D11,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V307,V308,V309,V310
4139,226.0,162586,W,13178,555.0,150.0,visa,226.0,debit,325.0,87.0,,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,226.0,226.0,0.0,0.0
6595,100.0,227147,H,6931,481.0,150.0,mastercard,102.0,credit,327.0,87.0,,anonymous.com,,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0
4751,502.22,169034,W,8986,555.0,150.0,visa,226.0,debit,387.0,87.0,,gmail.com,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,29.0,29.0,29.0,0.0,,29.0,,510.7200012207031,0.0,0.0,510.7200012207031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,510.7200012207031,0.0,0.0,510.7200012207031
1078,38.95,117062,W,1444,490.0,150.0,visa,166.0,debit,177.0,87.0,18.0,gmail.com,,3.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,3.0,0.0,20.0,3.0,395.0,395.0,30.0,30.0,30.0,0.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,52.95000076293945,0.0,0.0,52.95000076293945
1494,120.0,134444,W,18132,567.0,150.0,mastercard,117.0,debit,203.0,87.0,,gmail.com,,4.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,9.0,4.0,28.0,28.0,28.0,483.0,28.0,301.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,117.0,0.0,0.0,88.0
9731,75.0,293375,R,1333,170.0,150.0,visa,195.0,credit,225.0,87.0,,anonymous.com,gmail.com,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7811,50.0,244260,W,11207,361.0,150.0,visa,226.0,debit,325.0,87.0,,gmail.com,,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,95.0,1.0,350.0,350.0,1.0,,,420.0,,40.0,40.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,,394.0,160.0,0.0,394.0
4890,50.0,170639,H,7919,194.0,150.0,mastercard,166.0,debit,325.0,87.0,,hotmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5026,29.0,171920,W,7919,194.0,150.0,mastercard,166.0,debit,191.0,87.0,,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
5489,335.0,176988,W,7919,194.0,150.0,mastercard,166.0,debit,191.0,87.0,50.0,yahoo.com,,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,1.0,59.0,59.0,0.0,56.0,0.0,59.0,27.0,1519.0,1519.0,884.0,884.0,884.0,635.0,635.0,635.0,0.0,0.0,0.0,,2334.0,1519.0,884.0,884.0
5144,25.0,173184,W,7379,306.0,150.0,visa,226.0,debit,315.0,87.0,,yahoo.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,1.0,11.0,11.0,2.0,,,10.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,168.0,84.0,0.0,168.0
5938,100.0,186038,W,5700,122.0,150.0,mastercard,126.0,debit,264.0,87.0,16.0,gmail.com,,3.0,3.0,0.0,0.0,6.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,56.0,2.0,439.0,439.0,7.0,,,101.0,437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,531.7999877929689,133.89999389648438,0.0,531.7999877929689
5266,36.494,174527,C,15890,545.0,185.0,visa,195.0,debit,,,,gmail.com,gmail.com,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
5814,75.0,182860,W,1939,360.0,150.0,visa,166.0,debit,269.0,87.0,8.0,gmail.com,,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,1.0,34.0,34.0,0.0,,,12.0,,150.0,150.0,100.0,100.0,100.0,50.0,50.0,50.0,0.0,0.0,0.0,,389.5,267.0,100.0,222.5
318,39.0,91504,W,14079,360.0,150.0,mastercard,166.0,debit,123.0,87.0,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,174.0,174.0,169.0,,,173.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
7201,500.0,236326,W,9178,555.0,150.0,mastercard,117.0,debit,325.0,87.0,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,16.0,1.0,211.0,211.0,0.0,,,403.0,,500.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,,1200.0,500.0,500.0,1200.0
1355,35.0,131866,W,10057,225.0,150.0,mastercard,224.0,debit,204.0,87.0,,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0,1.0,97.0,97.0,0.0,91.0,0.0,97.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,434.0,160.0,0.0,125.0
3464,39.95,155736,W,16560,476.0,150.0,visa,126.0,debit,327.0,87.0,,gmail.com,,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,,1.0,,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,,64.97000122070311,64.97000122070311,0.0,24.96999931335449
4367,100.0,164909,W,10756,390.0,150.0,mastercard,224.0,debit,264.0,87.0,,gmail.com,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,10.0,10.0,11.0,11.0,11.0,11.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,107.9499969482422,0.0,0.0,107.9499969482422
1785,107.95,138957,W,8528,215.0,150.0,visa,226.0,debit,191.0,87.0,178.0,,,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0,1.0,106.0,106.0,18.0,,,31.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,35.95000076293945,0.0,0.0,35.95000076293945
9909,103.97,310372,W,6816,464.0,150.0,visa,226.0,debit,441.0,87.0,,gmail.com,,13.0,7.0,0.0,0.0,15.0,7.0,0.0,0.0,6.0,0.0,7.0,0.0,37.0,13.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2769,12.688,149306,C,8755,500.0,185.0,mastercard,224.0,credit,,,,live.com,live.com,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
9753,107.95,298623,W,5376,111.0,150.0,mastercard,224.0,debit,325.0,87.0,,,,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,33.0,3.0,468.0,468.0,76.0,,,343.0,,250.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
4879,100.0,170458,W,1764,158.0,150.0,visa,226.0,debit,315.0,87.0,,,,25.0,12.0,0.0,0.0,48.0,9.0,0.0,0.0,9.0,0.0,9.0,0.0,105.0,21.0,425.0,425.0,64.0,,,426.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
7507,200.0,240248,W,12725,325.0,150.0,visa,226.0,debit,272.0,87.0,0.0,gmail.com,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,15.0,15.0,7.0,,,15.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,269.95001220703125,0.0,0.0,269.95001220703125
8708,25.0,256747,S,3821,111.0,150.0,mastercard,219.0,credit,330.0,87.0,,,live.com,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3473,226.0,155834,W,3682,264.0,150.0,visa,162.0,credit,264.0,87.0,,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
5572,75.0,178277,H,6019,583.0,150.0,visa,226.0,credit,181.0,87.0,,yahoo.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1090,625.0,118366,W,11207,361.0,150.0,visa,226.0,debit,325.0,87.0,,yahoo.com,,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,14.0,2.0,220.0,139.0,0.0,319.0,0.0,56.0,,1674.0,650.0,0.0,1024.0,0.0,0.0,0.0,0.0,650.0,650.0,650.0,,2398.0,1374.0,0.0,1024.0
2124,64.649,142889,C,3154,408.0,185.0,mastercard,224.0,debit,,,,hotmail.com,hotmail.com,4.0,23.0,0.0,2.0,0.0,2.0,2.0,3.0,0.0,5.0,4.0,4.0,8.0,1.0,22.0,,15.0,122.0,15.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,184.82760620117188,0.0,0.0,0.0
349,59.0,92016,W,3178,490.0,150.0,visa,226.0,debit,299.0,87.0,68.0,ymail.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
733,150.0,100516,H,4806,490.0,150.0,visa,226.0,debit,315.0,87.0,,yahoo.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6077,117.0,190703,W,11839,490.0,150.0,visa,226.0,debit,512.0,87.0,,,,10.0,7.0,0.0,0.0,1.0,5.0,0.0,0.0,4.0,0.0,5.0,0.0,87.0,8.0,266.0,238.0,0.0,,,238.0,,217.0,217.0,0.0,0.0,0.0,100.0,100.0,100.0,117.0,117.0,117.0,,1268.0,873.0,0.0,450.0
8243,57.95,250150,W,6019,583.0,150.0,visa,226.0,credit,231.0,87.0,14.0,yahoo.com,,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,7.0,2.0,104.0,104.0,62.0,,,255.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
6216,47.95,201035,W,7919,194.0,150.0,mastercard,202.0,debit,428.0,87.0,0.0,gmail.com,,5.0,5.0,0.0,0.0,2.0,4.0,0.0,0.0,5.0,0.0,5.0,0.0,7.0,5.0,60.0,25.0,25.0,60.0,25.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,95.9000015258789,0.0,0.0,47.95000076293945
7032,311.95,234093,W,12037,595.0,150.0,mastercard,224.0,debit,231.0,87.0,,yahoo.com,,6.0,2.0,0.0,0.0,3.0,4.0,0.0,0.0,2.0,0.0,3.0,0.0,9.0,2.0,1.0,,0.0,,,357.0,,2171.699951171875,2171.699951171875,0.0,0.0,0.0,1859.75,1859.75,1859.75,0.0,311.95001220703125,311.95001220703125,,2171.699951171875,2171.699951171875,0.0,0.0
5521,310.317,177457,C,12722,555.0,147.0,mastercard,126.0,debit,,,,gmail.com,gmail.com,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
3015,51.357,151597,C,3702,311.0,185.0,visa,102.0,debit,,,,gmail.com,gmail.com,58.0,80.0,0.0,13.0,0.0,13.0,13.0,11.0,0.0,7.0,31.0,31.0,5.0,4.0,49.0,,49.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
6646,87.95,227900,W,2803,100.0,150.0,visa,226.0,debit,494.0,87.0,5.0,gmail.com,,3.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,8.0,3.0,105.0,105.0,10.0,105.0,51.0,10.0,105.0,47.95000076293945,0.0,0.0,47.95000076293945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,47.95000076293945,0.0,0.0,47.95000076293945
381,24.5,92606,W,18249,360.0,150.0,mastercard,166.0,debit,315.0,87.0,118.0,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
4414,484.95,165375,W,4121,361.0,150.0,visa,226.0,credit,325.0,87.0,18.0,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
765,600.0,101572,W,9323,111.0,150.0,visa,226.0,debit,191.0,87.0,,charter.net,,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,33.0,2.0,51.0,51.0,0.0,421.0,0.0,483.0,,9481.0,2580.0,0.0,1516.0,190.0,1100.0,7425.0,2390.0,0.0,540.0,0.0,,9681.0,2580.0,0.0,1516.0
2304,213.0,144794,W,7919,194.0,150.0,mastercard,166.0,debit,264.0,87.0,1009.0,gmail.com,,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,226.0,226.0,0.0,0.0
8612,141.0,255406,W,10057,225.0,150.0,mastercard,224.0,debit,441.0,87.0,7.0,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,117.0,117.0,0.0,117.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,,117.0,117.0,0.0,117.0
6650,150.0,227928,W,1804,161.0,150.0,mastercard,117.0,debit,123.0,87.0,,gmail.com,,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,,,1.0,,583.0,583.0,160.5,160.5,160.5,422.5,422.5,422.5,0.0,0.0,0.0,,583.0,583.0,160.5,160.5
5331,39.394,175211,C,15257,375.0,185.0,mastercard,224.0,debit,,,,gmail.com,gmail.com,2.0,10.0,0.0,2.0,0.0,2.0,2.0,8.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,167.9069061279297,167.9069061279297,0.0,0.0
3238,55.0,153639,S,10616,583.0,150.0,visa,226.0,credit,330.0,87.0,,,yahoo.com,1.0,2.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,2.0,0.0,13.0,1.0,604.0,604.0,,,,,,115.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,115.0
3529,374.95,156394,W,7919,194.0,150.0,mastercard,166.0,debit,433.0,87.0,17.0,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,0.0,,,0.0,221.0,374.9500122070313,374.9500122070313,0.0,0.0,0.0,374.9500122070313,374.9500122070313,374.9500122070313,0.0,0.0,0.0,,374.9500122070313,374.9500122070313,0.0,0.0
8191,1122.79,249216,W,8886,555.0,150.0,visa,226.0,credit,299.0,87.0,3.0,gmail.com,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
8365,59.0,252004,W,2835,194.0,150.0,mastercard,166.0,debit,123.0,87.0,,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,,1.0,,217.0,217.0,0.0,117.0,117.0,100.0,100.0,100.0,0.0,0.0,0.0,,217.0,217.0,0.0,117.0
7110,74.437,235095,C,3154,408.0,185.0,mastercard,224.0,debit,,,,gmail.com,gmail.com,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,74.4374008178711,74.4374008178711,74.4374008178711,74.4374008178711
9919,70.0,310636,S,3442,,150.0,visa,166.0,debit,330.0,87.0,,,gmail.com,12.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,0.0,12.0,12.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2458,59.0,146271,W,2803,100.0,150.0,visa,226.0,debit,184.0,87.0,,aol.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
3817,150.0,159365,W,12148,555.0,150.0,visa,226.0,credit,441.0,87.0,,yahoo.com,,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,14.0,1.0,425.0,425.0,11.0,425.0,11.0,162.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,275.0,0.0,0.0,275.0
5359,77.95,175559,W,12002,111.0,150.0,mastercard,224.0,debit,191.0,87.0,,gmail.com,,3.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,14.0,3.0,109.0,109.0,9.0,,,110.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,57.95000076293945,0.0,0.0,57.95000076293945
2688,39.0,148500,W,7919,194.0,150.0,mastercard,166.0,debit,330.0,87.0,,,,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,,,,,22.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
1617,250.0,136557,W,12501,490.0,150.0,visa,226.0,debit,204.0,87.0,10.0,aol.com,,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,7.0,1.0,88.0,88.0,0.0,28.0,0.0,0.0,88.0,500.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,,1233.0,500.0,500.0,1116.0
6363,50.0,221711,W,11207,361.0,150.0,visa,226.0,debit,330.0,87.0,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,9.0,1.0,336.0,336.0,1.0,,,276.0,,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,,50.0,50.0,50.0,50.0
7417,103.97,238900,W,4002,527.0,150.0,visa,226.0,debit,428.0,87.0,,,,3.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,44.0,3.0,475.0,475.0,7.0,,,486.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,70.94999694824219,35.0,0.0,70.94999694824219
1253,97.0,129265,W,6530,206.0,150.0,mastercard,166.0,debit,325.0,87.0,0.0,gmail.com,,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,275.0,275.0,275.0,275.0,275.0,274.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
9335,209.95,267524,W,4141,404.0,150.0,mastercard,102.0,credit,498.0,87.0,7.0,aol.com,,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,13.0,3.0,0.0,,,,,457.0,428.0,107.9499969482422,107.9499969482422,0.0,0.0,0.0,0.0,0.0,0.0,107.9499969482422,107.9499969482422,107.9499969482422,,0.0,0.0,0.0,0.0
7150,186.0,235500,W,7919,194.0,150.0,mastercard,166.0,debit,325.0,87.0,,gmail.com,,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,3.0,56.0,56.0,0.0,56.0,0.0,56.0,,662.0,662.0,0.0,0.0,0.0,662.0,662.0,662.0,0.0,0.0,0.0,,641.0,641.0,0.0,0.0
5049,25.0,172154,H,2157,111.0,150.0,visa,226.0,debit,272.0,87.0,,gmail.com,gmail.com,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8260,25.95,250471,W,4726,555.0,150.0,visa,226.0,debit,204.0,87.0,,comcast.net,,2.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,36.0,2.0,479.0,479.0,17.0,479.0,17.0,479.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,107.9499969482422,0.0,0.0,107.9499969482422
2673,77.95,148385,W,7919,194.0,150.0,mastercard,166.0,debit,485.0,87.0,,,,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,3.0,30.0,30.0,30.0,,,242.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,68.97000122070311,0.0,0.0,68.97000122070311
563,50.0,96376,H,3682,264.0,150.0,visa,162.0,credit,231.0,87.0,,msn.com,aol.com,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5481,294.729,176856,C,13832,375.0,185.0,mastercard,224.0,debit,,,,gmail.com,gmail.com,2.0,3.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,2.0,1.0,1.0,2.0,1.0,131.0,131.0,130.0,479.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
1330,50.0,131344,W,8406,264.0,150.0,visa,226.0,debit,126.0,87.0,,me.com,,1.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,1.0,356.0,356.0,102.0,0.0,,102.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
1794,2182.0,139136,W,12570,462.0,150.0,visa,226.0,debit,191.0,87.0,,hotmail.com,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
4170,59.0,162777,W,7919,194.0,150.0,mastercard,166.0,debit,441.0,87.0,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,8.0,1.0,214.0,214.0,62.0,,,91.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
4856,30.0,170174,W,15446,460.0,150.0,mastercard,224.0,debit,226.0,87.0,,hotmail.com,,5.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,4.0,0.0,22.0,5.0,402.0,402.0,15.0,,,403.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,30.0,0.0,0.0,30.0
4813,30.0,169662,H,8908,583.0,150.0,visa,226.0,credit,325.0,87.0,,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
